industry_slug,industry_name,industry_description,industry_sort_order,industry_function_slug,industry_function_name,industry_function_description,industry_function_sort_order,vendor_slug,vendor_name,vendor_logo_url,vendor_logo_asset,vendor_summary,vendor_sort_order,product_slug,product_name,product_family,integration_status,integration_type,integration_api_url,product_summary,product_sort_order,is_visible,internal_notes,asset_data_available,telemetry_data_available,writeback_supported
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,plm-engineering,PLM & Engineering,"Engineering, digital thread, and lifecycle management systems for industrial products and assets.",70,siemens,Siemens,,,"Siemens industrial software, infrastructure, transportation, healthcare, and building platform APIs exposed through the Siemens developer ecosystem.",10,comos-web-rest-api,COMOS Web REST API,COMOS,built,OpenAPI,https://developer.siemens.com/comos/comos-rest-apispec.json,"REST-style, HTTP-based API used to interact with COMOS data and to access COMOS features.",10,TRUE,source_key=siemens-developer-portal; source_product_line_slug=comos; source_product_line_name=COMOS; scraped_source=https://developer.siemens.com/comos/overview.html; integration_api_url=https://developer.siemens.com/comos/comos-rest-apispec.json; tags=comos,Supported,Not Supported,Supported
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,marketing-tech,Marketing Tech,"Campaign, lifecycle, and audience engagement platforms for retail brands.",70,mailchimp,Mailchimp,,,Mailchimp provides software and API surfaces used in retail workflows.,300,mailchimp-marketing-api,Mailchimp Marketing API,Mailchimp Marketing,built,REST API,https://mailchimp.com/developer/marketing/api/,Public API docs.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://mailchimp.com/developer/marketing/api/; evidence_note=Public API docs.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,analytics,Analytics,Digital analytics and customer behavior instrumentation platforms.,80,amplitude,Amplitude,,,Amplitude provides software and API surfaces used in retail workflows.,310,amplitude-apis,Amplitude APIs,Amplitude,built,REST API,https://amplitude.com/docs/apis,Public API docs.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://amplitude.com/docs/apis; evidence_note=Public API docs.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,analytics,Analytics,Digital analytics and customer behavior instrumentation platforms.,80,mixpanel,Mixpanel,,,Mixpanel provides software and API surfaces used in retail workflows.,320,mixpanel-apis,Mixpanel APIs,Mixpanel,built,REST API,https://docs.mixpanel.com/docs/api-reference/overview,Public API docs.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://docs.mixpanel.com/docs/api-reference/overview; evidence_note=Public API docs.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,analytics,Analytics,Digital analytics and customer behavior instrumentation platforms.,80,heap,Heap,,,Heap provides software and API surfaces used in retail workflows.,330,heap-apis,Heap APIs,Heap,built,REST API,https://developers.heap.io/reference/overview,Public API docs.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developers.heap.io/reference/overview; evidence_note=Public API docs.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,analytics,Analytics,Digital analytics and customer behavior instrumentation platforms.,80,snowplow,Snowplow,,,Snowplow provides software and API surfaces used in retail workflows.,340,snowplow-apis-bdp-docs,Snowplow APIs / BDP docs,Snowplow / BDP,built,REST API,https://docs.snowplow.io/,Public developer/docs portal.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://docs.snowplow.io/; evidence_note=Public developer/docs portal.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,analytics,Analytics,Digital analytics and customer behavior instrumentation platforms.,80,fullstory,FullStory,,,FullStory provides software and API surfaces used in retail workflows.,350,fullstory-apis,FullStory APIs,FullStory,built,REST API,https://developer.fullstory.com/,Public developer docs.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developer.fullstory.com/; evidence_note=Public developer docs.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,payments,Payments,"Consumer payment, financing, and transaction settlement systems.",90,affirm,Affirm,,,Affirm provides software and API surfaces used in retail workflows.,360,affirm-api,Affirm API,Affirm,built,REST API,https://docs.affirm.com/affirm-developers/reference,Public API reference.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://docs.affirm.com/affirm-developers/reference; evidence_note=Public API reference.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,payments,Payments,"Consumer payment, financing, and transaction settlement systems.",90,afterpay,Afterpay,,,Afterpay provides software and API surfaces used in retail workflows.,370,afterpay-api,Afterpay API,Afterpay,built,REST API,https://developers.afterpay.com/afterpay-online/reference,Public API reference.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developers.afterpay.com/afterpay-online/reference; evidence_note=Public API reference.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,payments,Payments,"Consumer payment, financing, and transaction settlement systems.",90,klarna,Klarna,,,Klarna provides software and API surfaces used in retail workflows.,380,klarna-apis,Klarna APIs,Klarna,built,REST API,https://docs.klarna.com/api/,Public API docs.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://docs.klarna.com/api/; evidence_note=Public API docs.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,payments,Payments,"Consumer payment, financing, and transaction settlement systems.",90,paypal,PayPal,,,PayPal provides software and API surfaces used in retail workflows.,390,paypal-rest-apis-payments,PayPal REST APIs,PayPal,built,REST API,https://developer.paypal.com/api/rest/,Public REST API docs and sandbox.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developer.paypal.com/api/rest/; evidence_note=Public REST API docs and sandbox.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,payments,Payments,"Consumer payment, financing, and transaction settlement systems.",90,worldpay,Worldpay,,,Worldpay provides software and API surfaces used in retail workflows.,400,worldpay-developer-apis,Worldpay developer APIs,Worldpay developer,built,REST API,https://developer.worldpay.com/,Public developer docs.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developer.worldpay.com/; evidence_note=Public developer docs.,,,
retail,Retail,"Commerce, POS, fulfillment, loyalty, and retail operations APIs.",35,loss-prevention,Loss Prevention,"Retail risk, shrink, and in-store loss-prevention technologies.",100,verisk,Verisk,,,Verisk provides software and API surfaces used in retail workflows.,410,verisk-apis-developer-resources,Verisk APIs / developer resources,Verisk / developer resources,planned,Developer Portal,,Public developer portal; product access may vary.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-portal; closest_public_source=https://developer.verisk.com/; evidence_note=Public developer portal; product access may vary.,,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,tms,TMS,Transportation management and load-planning systems.,10,oracle,Oracle,,,Oracle provides software and API surfaces used in logistics workflows.,80,oracle-cloud-scm-retail-tms-apis-tms,Oracle Cloud SCM/Retail/TMS APIs,Oracle Cloud SCM/Retail/TMS,built,REST API,https://docs.oracle.com/en/cloud/saas/,Public Oracle SaaS REST/API docs; product-specific tenant access required.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://docs.oracle.com/en/cloud/saas/; evidence_note=Public Oracle SaaS REST/API docs; product-specific tenant access required.,,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,tms,TMS,Transportation management and load-planning systems.,10,blue-yonder,Blue Yonder,,,Blue Yonder provides software and API surfaces used in logistics workflows.,90,blue-yonder-developer-api-portal-tms,Blue Yonder developer/API portal,Blue Yonder developer portal,planned,Developer Portal,,"Developer portal is public-facing, but API catalog/key access requires sign-in.",10,FALSE,"research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-portal; closest_public_source=https://developer-link.blueyonder.com/; evidence_note=Developer portal is public-facing, but API catalog/key access requires sign-in.",,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,tms,TMS,Transportation management and load-planning systems.,10,trimble,Trimble,,,Trimble provides software and API surfaces used in logistics workflows.,100,trimble-apis,Trimble APIs,Trimble,planned,Developer Portal,,Public developer portal; product APIs vary.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-portal; closest_public_source=https://developer.trimble.com/; evidence_note=Public developer portal; product APIs vary.,,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,warehouse-wms,Warehouse,Warehouse execution and logistics inventory systems.,20,manhattan,Manhattan,,,Manhattan provides software and API surfaces used in logistics workflows.,110,manhattan-active-developer-portal-warehouse-wms,Manhattan Active developer portal,Manhattan Active,planned,Developer Portal,,Public-facing developer portal; API access depends on partner/customer credentials.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-portal; closest_public_source=https://developer.manh.com/; evidence_note=Public-facing developer portal; API access depends on partner/customer credentials.,,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,warehouse-wms,Warehouse,Warehouse execution and logistics inventory systems.,20,infor,Infor,,,Infor provides software and API surfaces used in logistics workflows.,120,infor-os-api-gateway-ion-apis-warehouse-wms,Infor OS API Gateway / ION APIs,Infor OS API Gateway / ION,built,REST API,https://docs.infor.com/inforos/latest/en-us/useradminlib_cloud/apigatewayag_cloud/default.html,Public platform documentation; tenant-specific API suites require Infor OS access.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://docs.infor.com/inforos/latest/en-us/useradminlib_cloud/apigatewayag_cloud/default.html; evidence_note=Public platform documentation; tenant-specific API suites require Infor OS access.,,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,warehouse-wms,Warehouse,Warehouse execution and logistics inventory systems.,20,oracle,Oracle,,,Oracle provides software and API surfaces used in logistics workflows.,80,oracle-cloud-scm-retail-tms-apis-warehouse-wms,Oracle Cloud SCM/Retail/TMS APIs,Oracle Cloud SCM/Retail/TMS,built,REST API,https://docs.oracle.com/en/cloud/saas/,Public Oracle SaaS REST/API docs; product-specific tenant access required.,20,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://docs.oracle.com/en/cloud/saas/; evidence_note=Public Oracle SaaS REST/API docs; product-specific tenant access required.,,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,warehouse-wms,Warehouse,Warehouse execution and logistics inventory systems.,20,blue-yonder,Blue Yonder,,,Blue Yonder provides software and API surfaces used in logistics workflows.,90,blue-yonder-developer-api-portal-warehouse-wms,Blue Yonder developer/API portal,Blue Yonder developer portal,planned,Developer Portal,,"Developer portal is public-facing, but API catalog/key access requires sign-in.",20,FALSE,"research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-portal; closest_public_source=https://developer-link.blueyonder.com/; evidence_note=Developer portal is public-facing, but API catalog/key access requires sign-in.",,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,fleet-iot,Fleet & IoT,"Fleet telemetry, vehicle operations, and IoT-connected logistics platforms.",30,samsara,Samsara,,,Samsara provides software and API surfaces used in logistics workflows.,130,samsara-rest-apis,Samsara REST APIs,Samsara,built,REST API,https://developers.samsara.com/,Public REST API docs and references.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developers.samsara.com/; evidence_note=Public REST API docs and references.,,,
logistics,Logistics,"RFID asset tracking, edge device telemetry, reader events, and warehouse execution integrations.",50,fleet-iot,Fleet & IoT,"Fleet telemetry, vehicle operations, and IoT-connected logistics platforms.",30,motive,Motive,,,Motive provides software and API surfaces used in logistics workflows.,140,motive-open-api,Motive Open API,Motive Open,built,REST API,https://developer.gomotive.com/,Public API docs.,10,FALSE,research_source=phase4-non-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developer.gomotive.com/; evidence_note=Public API docs.,,,
